Product Code,Bom Level 1,Bom Level 2,Ingredient UOM,Ingredient Quantity
PV153,GPK-0056,GPK-0056,PCS,1
PV153,GPK-0057,GPK-0057,PCS,1
PV153,GPK-0094,GPK-0094,PCS,1
PV153,GPK-0294,GPK-0294,PCS,1
PV153,GIG-0111,GIG-0111,GM,14
PV153,GIG-0017,GIG-0017,ML,162
PV154,GIG-0020,GIG-0020,ML,23
PV154,GIG-0115,GIG-0115,PCS,1
PV154,GPK-0022,GPK-0022,PCS,1
PV154,GPK-0025,GPK-0025,PCS,1
PV154,GPK-0034,GPK-0034,PCS,1
PV154,GPK-0041,GPK-0041,PCS,1
PV154,GPK-0056,GPK-0056,PCS,1
PV154,GPK-0057,GPK-0057,PCS,1
PV154,GPK-0094,GPK-0094,PCS,1
PV154,GPK-0294,GPK-0294,PCS,1
PV154,GIG-0111,GIG-0111,GM,14
PV154,GIG-0033,GIG-0033,ML,162
PV155,GIG-0020,GIG-0020,ML,23
PV155,GIG-0115,GIG-0115,PCS,1
PV155,GPK-0022,GPK-0022,PCS,1
PV155,GPK-0025,GPK-0025,PCS,1
PV155,GPK-0034,GPK-0034,PCS,1
PV155,GPK-0041,GPK-0041,PCS,1
PV155,GPK-0056,GPK-0056,PCS,1
PV155,GPK-0057,GPK-0057,PCS,1
PV155,GPK-0094,GPK-0094,PCS,1
PV155,GPK-0294,GPK-0294,PCS,1
PV155,GIG-0111,GIG-0111,GM,14
PV155,GIG-0032,GIG-0032,ML,162
PV156,GIG-0020,GIG-0020,ML,23
PV156,GIG-0115,GIG-0115,PCS,1
PV156,GPK-0022,GPK-0022,PCS,1
PV156,GPK-0025,GPK-0025,PCS,1
PV156,GPK-0034,GPK-0034,PCS,1
PV156,GPK-0041,GPK-0041,PCS,1
PV156,GPK-0056,GPK-0056,PCS,1
PV156,GPK-0057,GPK-0057,PCS,1
PV156,GPK-0094,GPK-0094,PCS,1
PV156,GPK-0294,GPK-0294,PCS,1
PV156,GIG-0110,GIG-0110,GM,14
PV156,GIG-0017,GIG-0017,ML,162
PV157,GIG-0020,GIG-0020,ML,23
PV157,GIG-0115,GIG-0115,PCS,1
PV157,GPK-0022,GPK-0022,PCS,1
PV157,GPK-0025,GPK-0025,PCS,1
PV157,GPK-0034,GPK-0034,PCS,1
PV157,GPK-0041,GPK-0041,PCS,1
PV157,GPK-0056,GPK-0056,PCS,1
PV157,GPK-0057,GPK-0057,PCS,1
PV157,GPK-0094,GPK-0094,PCS,1
PV157,GPK-0294,GPK-0294,PCS,1
PV157,GIG-0110,GIG-0110,GM,14
PV157,GIG-0033,GIG-0033,ML,162
PV158,GIG-0020,GIG-0020,ML,23
PV158,GIG-0115,GIG-0115,PCS,1
PV158,GPK-0022,GPK-0022,PCS,1
PV158,GPK-0025,GPK-0025,PCS,1
PV158,GPK-0034,GPK-0034,PCS,1
PV158,GPK-0041,GPK-0041,PCS,1
PV158,GPK-0056,GPK-0056,PCS,1
PV158,GPK-0057,GPK-0057,PCS,1
PV158,GPK-0094,GPK-0094,PCS,1
PV158,GPK-0294,GPK-0294,PCS,1
PV158,GIG-0110,GIG-0110,GM,14
PV158,GIG-0032,GIG-0032,ML,162
PV159,GIG-0023,GIG-0023,ML,15
PV159,GIG-0115,GIG-0115,PCS,1
PV159,GPK-0008,GPK-0008,PCS,1
PV159,GPK-0022,GPK-0022,PCS,1
PV159,GPK-0025,GPK-0025,PCS,1
PV159,GPK-0034,GPK-0034,PCS,1
PV159,GPK-0052,GPK-0052,PCS,1
PV159,GPK-0054,GPK-0054,PCS,1
PV159,GPK-0057,GPK-0057,PCS,1
PV159,GPK-0294,GPK-0294,PCS,1
PV159,GIG-0111,GIG-0111,GM,14
PV159,GIG-0017,GIG-0017,ML,162
PV160,GIG-0023,GIG-0023,ML,15
PV160,GIG-0115,GIG-0115,PCS,1
PV160,GPK-0008,GPK-0008,PCS,1
PV160,GPK-0022,GPK-0022,PCS,1
PV160,GPK-0025,GPK-0025,PCS,1
PV160,GPK-0034,GPK-0034,PCS,1
PV160,GPK-0052,GPK-0052,PCS,1
PV160,GPK-0054,GPK-0054,PCS,1
PV160,GPK-0057,GPK-0057,PCS,1
PV160,GPK-0294,GPK-0294,PCS,1
PV160,GIG-0111,GIG-0111,GM,14
PV160,GIG-0033,GIG-0033,ML,162
PV161,GIG-0023,GIG-0023,ML,15
PV161,GIG-0115,GIG-0115,PCS,1
PV161,GPK-0008,GPK-0008,PCS,1
PV161,GPK-0022,GPK-0022,PCS,1
PV161,GPK-0025,GPK-0025,PCS,1
PV161,GPK-0034,GPK-0034,PCS,1
PV161,GPK-0052,GPK-0052,PCS,1
PV161,GPK-0054,GPK-0054,PCS,1
PV161,GPK-0057,GPK-0057,PCS,1
PV161,GPK-0294,GPK-0294,PCS,1
PV161,GIG-0111,GIG-0111,GM,14
PV161,GIG-0032,GIG-0032,ML,162
PV162,GIG-0023,GIG-0023,ML,15
PV162,GIG-0115,GIG-0115,PCS,1
PV162,GPK-0008,GPK-0008,PCS,1
PV162,GPK-0022,GPK-0022,PCS,1
PV162,GPK-0025,GPK-0025,PCS,1
PV162,GPK-0034,GPK-0034,PCS,1
PV162,GPK-0052,GPK-0052,PCS,1
PV162,GPK-0054,GPK-0054,PCS,1
PV162,GPK-0057,GPK-0057,PCS,1
PV162,GPK-0294,GPK-0294,PCS,1
PV162,GIG-0110,GIG-0110,GM,14
PV162,GIG-0017,GIG-0017,ML,162
PV163,GIG-0023,GIG-0023,ML,15
PV163,GIG-0115,GIG-0115,PCS,1
PV163,GPK-0008,GPK-0008,PCS,1
PV163,GPK-0022,GPK-0022,PCS,1
PV163,GPK-0025,GPK-0025,PCS,1
PV163,GPK-0034,GPK-0034,PCS,1
PV163,GPK-0052,GPK-0052,PCS,1
PV163,GPK-0054,GPK-0054,PCS,1
PV163,GPK-0057,GPK-0057,PCS,1
PV163,GPK-0294,GPK-0294,PCS,1
PV163,GIG-0110,GIG-0110,GM,14
PV163,GIG-0033,GIG-0033,ML,162
PV164,GIG-0023,GIG-0023,ML,15
PV164,GIG-0115,GIG-0115,PCS,1
PV164,GPK-0008,GPK-0008,PCS,1
PV164,GPK-0022,GPK-0022,PCS,1
PV164,GPK-0025,GPK-0025,PCS,1
PV164,GPK-0034,GPK-0034,PCS,1
PV164,GPK-0052,GPK-0052,PCS,1
PV164,GPK-0054,GPK-0054,PCS,1
PV164,GPK-0057,GPK-0057,PCS,1
PV164,GPK-0294,GPK-0294,PCS,1
PV164,GIG-0110,GIG-0110,GM,14
PV164,GIG-0032,GIG-0032,ML,162
PV165,GIG-0023,GIG-0023,ML,23
PV165,GIG-0115,GIG-0115,PCS,1
PV165,GPK-0022,GPK-0022,PCS,1
PV165,GPK-0025,GPK-0025,PCS,1
PV165,GPK-0034,GPK-0034,PCS,1
PV165,GPK-0041,GPK-0041,PCS,1
PV165,GPK-0056,GPK-0056,PCS,1
PV165,GPK-0057,GPK-0057,PCS,1
PV165,GPK-0094,GPK-0094,PCS,1
PV165,GPK-0294,GPK-0294,PCS,1
PV165,GIG-0111,GIG-0111,GM,14
PV165,GIG-0017,GIG-0017,ML,162
PV166,GIG-0023,GIG-0023,ML,23
PV166,GIG-0115,GIG-0115,PCS,1
PV166,GPK-0022,GPK-0022,PCS,1
PV166,GPK-0025,GPK-0025,PCS,1
PV166,GPK-0034,GPK-0034,PCS,1
PV166,GPK-0041,GPK-0041,PCS,1
PV166,GPK-0056,GPK-0056,PCS,1
PV166,GPK-0057,GPK-0057,PCS,1
PV166,GPK-0094,GPK-0094,PCS,1
PV166,GPK-0294,GPK-0294,PCS,1
PV166,GIG-0111,GIG-0111,GM,14
PV166,GIG-0033,GIG-0033,ML,162
PV167,GIG-0023,GIG-0023,ML,23
PV167,GIG-0115,GIG-0115,PCS,1
PV167,GPK-0022,GPK-0022,PCS,1
PV167,GPK-0025,GPK-0025,PCS,1
PV167,GPK-0034,GPK-0034,PCS,1
PV167,GPK-0041,GPK-0041,PCS,1
PV167,GPK-0056,GPK-0056,PCS,1
PV167,GPK-0057,GPK-0057,PCS,1
PV167,GPK-0094,GPK-0094,PCS,1
PV167,GPK-0294,GPK-0294,PCS,1
PV167,GIG-0111,GIG-0111,GM,14
PV167,GIG-0032,GIG-0032,ML,162
PV168,GIG-0023,GIG-0023,ML,23
PV168,GIG-0115,GIG-0115,PCS,1
PV168,GPK-0022,GPK-0022,PCS,1
PV168,GPK-0025,GPK-0025,PCS,1
PV168,GPK-0034,GPK-0034,PCS,1
PV168,GPK-0041,GPK-0041,PCS,1
PV168,GPK-0056,GPK-0056,PCS,1
PV168,GPK-0057,GPK-0057,PCS,1
PV168,GPK-0094,GPK-0094,PCS,1
PV168,GPK-0294,GPK-0294,PCS,1
PV168,GIG-0110,GIG-0110,GM,14
PV168,GIG-0017,GIG-0017,ML,162
PV169,GIG-0023,GIG-0023,ML,23
PV169,GIG-0115,GIG-0115,PCS,1
PV169,GPK-0022,GPK-0022,PCS,1
PV169,GPK-0025,GPK-0025,PCS,1
PV169,GPK-0034,GPK-0034,PCS,1
PV169,GPK-0041,GPK-0041,PCS,1
PV169,GPK-0056,GPK-0056,PCS,1
PV169,GPK-0057,GPK-0057,PCS,1
PV169,GPK-0094,GPK-0094,PCS,1
PV169,GPK-0294,GPK-0294,PCS,1
PV169,GIG-0110,GIG-0110,GM,14
PV169,GIG-0033,GIG-0033,ML,162
PV170,GIG-0023,GIG-0023,ML,23
PV170,GIG-0115,GIG-0115,PCS,1
PV170,GPK-0022,GPK-0022,PCS,1
PV170,GPK-0025,GPK-0025,PCS,1
PV170,GPK-0034,GPK-0034,PCS,1
PV170,GPK-0041,GPK-0041,PCS,1
PV170,GPK-0056,GPK-0056,PCS,1
PV170,GPK-0057,GPK-0057,PCS,1
PV170,GPK-0094,GPK-0094,PCS,1
PV170,GPK-0294,GPK-0294,PCS,1
PV170,GIG-0110,GIG-0110,GM,14
PV170,GIG-0032,GIG-0032,ML,162
PV171,GIG-0025,GIG-0025,ML,8
PV171,GIG-0027,GIG-0027,ML,8
PV171,GIG-0115,GIG-0115,PCS,1
PV171,GPK-0008,GPK-0008,PCS,1
PV171,GPK-0022,GPK-0022,PCS,1
PV171,GPK-0025,GPK-0025,PCS,1
PV171,GPK-0034,GPK-0034,PCS,1
PV171,GPK-0052,GPK-0052,PCS,1
PV171,GPK-0054,GPK-0054,PCS,1
PV171,GPK-0057,GPK-0057,PCS,1
PV171,GPK-0294,GPK-0294,PCS,1
PV171,GIG-0111,GIG-0111,GM,14
PV171,GIG-0017,GIG-0017,ML,162
PV172,GIG-0025,GIG-0025,ML,8
PV172,GIG-0027,GIG-0027,ML,8
PV172,GIG-0115,GIG-0115,PCS,1
PV172,GPK-0008,GPK-0008,PCS,1
PV172,GPK-0022,GPK-0022,PCS,1
PV172,GPK-0025,GPK-0025,PCS,1
PV172,GPK-0034,GPK-0034,PCS,1
PV172,GPK-0052,GPK-0052,PCS,1
PV172,GPK-0054,GPK-0054,PCS,1
PV172,GPK-0057,GPK-0057,PCS,1
PV172,GPK-0294,GPK-0294,PCS,1
PV172,GIG-0111,GIG-0111,GM,14
PV172,GIG-0033,GIG-0033,ML,162
PV173,GIG-0025,GIG-0025,ML,8
PV173,GIG-0027,GIG-0027,ML,8
PV173,GIG-0115,GIG-0115,PCS,1
PV173,GPK-0008,GPK-0008,PCS,1
PV173,GPK-0022,GPK-0022,PCS,1
PV173,GPK-0025,GPK-0025,PCS,1
PV173,GPK-0034,GPK-0034,PCS,1
PV173,GPK-0052,GPK-0052,PCS,1
PV173,GPK-0054,GPK-0054,PCS,1
PV173,GPK-0057,GPK-0057,PCS,1
PV173,GPK-0294,GPK-0294,PCS,1
PV173,GIG-0111,GIG-0111,GM,14
PV173,GIG-0032,GIG-0032,ML,162
PV174,GIG-0025,GIG-0025,ML,8
PV174,GIG-0027,GIG-0027,ML,8
PV174,GIG-0115,GIG-0115,PCS,1
PV174,GPK-0008,GPK-0008,PCS,1
PV174,GPK-0022,GPK-0022,PCS,1
PV174,GPK-0025,GPK-0025,PCS,1
PV174,GPK-0034,GPK-0034,PCS,1
PV174,GPK-0052,GPK-0052,PCS,1
PV174,GPK-0054,GPK-0054,PCS,1
PV174,GPK-0057,GPK-0057,PCS,1
PV174,GPK-0294,GPK-0294,PCS,1
PV174,GIG-0110,GIG-0110,GM,14
PV174,GIG-0017,GIG-0017,ML,162
PV175,GIG-0025,GIG-0025,ML,8
PV175,GIG-0027,GIG-0027,ML,8
PV175,GIG-0115,GIG-0115,PCS,1
PV175,GPK-0008,GPK-0008,PCS,1
PV175,GPK-0022,GPK-0022,PCS,1
PV175,GPK-0025,GPK-0025,PCS,1
PV175,GPK-0034,GPK-0034,PCS,1
PV175,GPK-0052,GPK-0052,PCS,1
PV175,GPK-0054,GPK-0054,PCS,1
PV175,GPK-0057,GPK-0057,PCS,1
PV175,GPK-0294,GPK-0294,PCS,1
PV175,GIG-0110,GIG-0110,GM,14
PV175,GIG-0033,GIG-0033,ML,162
PV176,GIG-0025,GIG-0025,ML,8
PV176,GIG-0027,GIG-0027,ML,8
PV176,GIG-0115,GIG-0115,PCS,1
PV176,GPK-0008,GPK-0008,PCS,1
PV176,GPK-0022,GPK-0022,PCS,1
PV176,GPK-0025,GPK-0025,PCS,1
PV176,GPK-0034,GPK-0034,PCS,1
PV176,GPK-0052,GPK-0052,PCS,1
PV176,GPK-0054,GPK-0054,PCS,1
PV176,GPK-0057,GPK-0057,PCS,1
PV176,GPK-0294,GPK-0294,PCS,1
PV176,GIG-0110,GIG-0110,GM,14
PV176,GIG-0032,GIG-0032,ML,162
PV177,GIG-0025,GIG-0025,ML,15
PV177,GIG-0027,GIG-0027,ML,8
PV177,GIG-0115,GIG-0115,PCS,1
PV177,GPK-0022,GPK-0022,PCS,1
PV177,GPK-0025,GPK-0025,PCS,1
PV177,GPK-0034,GPK-0034,PCS,1
PV177,GPK-0041,GPK-0041,PCS,1
PV177,GPK-0056,GPK-0056,PCS,1
PV177,GPK-0057,GPK-0057,PCS,1
PV177,GPK-0094,GPK-0094,PCS,1
PV177,GPK-0294,GPK-0294,PCS,1
PV177,GIG-0111,GIG-0111,GM,14
PV177,GIG-0017,GIG-0017,ML,162
PV178,GIG-0025,GIG-0025,ML,15
PV178,GIG-0027,GIG-0027,ML,8
PV178,GIG-0115,GIG-0115,PCS,1
PV178,GPK-0022,GPK-0022,PCS,1
PV178,GPK-0025,GPK-0025,PCS,1
PV178,GPK-0034,GPK-0034,PCS,1
PV178,GPK-0041,GPK-0041,PCS,1
PV178,GPK-0056,GPK-0056,PCS,1
PV178,GPK-0057,GPK-0057,PCS,1
PV178,GPK-0094,GPK-0094,PCS,1
PV178,GPK-0294,GPK-0294,PCS,1
PV178,GIG-0111,GIG-0111,GM,14
PV178,GIG-0033,GIG-0033,ML,162
PV179,GIG-0025,GIG-0025,ML,15
PV179,GIG-0027,GIG-0027,ML,8
PV179,GIG-0115,GIG-0115,PCS,1
PV179,GPK-0022,GPK-0022,PCS,1
PV179,GPK-0025,GPK-0025,PCS,1
PV179,GPK-0034,GPK-0034,PCS,1
PV179,GPK-0041,GPK-0041,PCS,1
PV179,GPK-0056,GPK-0056,PCS,1
PV179,GPK-0057,GPK-0057,PCS,1
PV179,GPK-0094,GPK-0094,PCS,1
PV179,GPK-0294,GPK-0294,PCS,1
PV179,GIG-0111,GIG-0111,GM,14
PV179,GIG-0032,GIG-0032,ML,162
PV180,GIG-0025,GIG-0025,ML,15
PV180,GIG-0027,GIG-0027,ML,8
PV180,GIG-0115,GIG-0115,PCS,1
PV180,GPK-0022,GPK-0022,PCS,1
PV180,GPK-0025,GPK-0025,PCS,1
PV180,GPK-0034,GPK-0034,PCS,1
PV180,GPK-0041,GPK-0041,PCS,1
PV180,GPK-0056,GPK-0056,PCS,1
PV180,GPK-0057,GPK-0057,PCS,1
PV180,GPK-0094,GPK-0094,PCS,1
PV180,GPK-0294,GPK-0294,PCS,1
PV180,GIG-0110,GIG-0110,GM,14
PV180,GIG-0017,GIG-0017,ML,162
PV181,GIG-0025,GIG-0025,ML,15
PV181,GIG-0027,GIG-0027,ML,8
PV181,GIG-0115,GIG-0115,PCS,1
PV181,GPK-0022,GPK-0022,PCS,1
PV181,GPK-0025,GPK-0025,PCS,1
PV181,GPK-0034,GPK-0034,PCS,1
PV181,GPK-0041,GPK-0041,PCS,1
PV181,GPK-0056,GPK-0056,PCS,1
PV181,GPK-0057,GPK-0057,PCS,1
PV181,GPK-0094,GPK-0094,PCS,1
PV181,GPK-0294,GPK-0294,PCS,1
PV181,GIG-0110,GIG-0110,GM,14
PV181,GIG-0033,GIG-0033,ML,162
PV182,GIG-0025,GIG-0025,ML,15
PV182,GIG-0027,GIG-0027,ML,8
PV182,GIG-0115,GIG-0115,PCS,1
PV182,GPK-0022,GPK-0022,PCS,1
PV182,GPK-0025,GPK-0025,PCS,1
PV182,GPK-0034,GPK-0034,PCS,1
PV182,GPK-0041,GPK-0041,PCS,1
PV182,GPK-0056,GPK-0056,PCS,1
PV182,GPK-0057,GPK-0057,PCS,1
PV182,GPK-0094,GPK-0094,PCS,1
PV182,GPK-0294,GPK-0294,PCS,1
PV182,GIG-0110,GIG-0110,GM,14
PV182,GIG-0032,GIG-0032,ML,162
PV183,GIG-0022,GIG-0022,ML,8
PV183,GIG-0026,GIG-0026,ML,8
PV183,GIG-0115,GIG-0115,PCS,1
PV183,GPK-0008,GPK-0008,PCS,1
PV183,GPK-0022,GPK-0022,PCS,1
PV183,GPK-0025,GPK-0025,PCS,1
PV183,GPK-0034,GPK-0034,PCS,1
PV183,GPK-0052,GPK-0052,PCS,1
PV183,GPK-0054,GPK-0054,PCS,1
PV183,GPK-0057,GPK-0057,PCS,1
PV183,GPK-0294,GPK-0294,PCS,1
PV183,GIG-0111,GIG-0111,GM,14
PV183,GIG-0017,GIG-0017,ML,162
PV184,GIG-0022,GIG-0022,ML,8
PV184,GIG-0026,GIG-0026,ML,8
PV184,GIG-0115,GIG-0115,PCS,1
PV184,GPK-0008,GPK-0008,PCS,1
PV184,GPK-0022,GPK-0022,PCS,1
PV184,GPK-0025,GPK-0025,PCS,1
PV184,GPK-0034,GPK-0034,PCS,1
PV184,GPK-0052,GPK-0052,PCS,1
PV184,GPK-0054,GPK-0054,PCS,1
PV184,GPK-0057,GPK-0057,PCS,1
PV184,GPK-0294,GPK-0294,PCS,1
PV184,GIG-0111,GIG-0111,GM,14
PV184,GIG-0033,GIG-0033,ML,162
PV185,GIG-0022,GIG-0022,ML,8
PV185,GIG-0026,GIG-0026,ML,8
PV185,GIG-0115,GIG-0115,PCS,1
PV185,GPK-0008,GPK-0008,PCS,1
PV185,GPK-0022,GPK-0022,PCS,1
PV185,GPK-0025,GPK-0025,PCS,1
PV185,GPK-0034,GPK-0034,PCS,1
PV185,GPK-0052,GPK-0052,PCS,1
PV185,GPK-0054,GPK-0054,PCS,1
PV185,GPK-0057,GPK-0057,PCS,1
PV185,GPK-0294,GPK-0294,PCS,1
PV185,GIG-0111,GIG-0111,GM,14
PV185,GIG-0032,GIG-0032,ML,162
PV186,GIG-0022,GIG-0022,ML,8
PV186,GIG-0026,GIG-0026,ML,8
PV186,GIG-0115,GIG-0115,PCS,1
PV186,GPK-0008,GPK-0008,PCS,1
PV186,GPK-0022,GPK-0022,PCS,1
PV186,GPK-0025,GPK-0025,PCS,1
PV186,GPK-0034,GPK-0034,PCS,1
PV186,GPK-0052,GPK-0052,PCS,1
PV186,GPK-0054,GPK-0054,PCS,1
PV186,GPK-0057,GPK-0057,PCS,1
PV186,GPK-0294,GPK-0294,PCS,1
PV186,GIG-0110,GIG-0110,GM,14
PV186,GIG-0017,GIG-0017,ML,162
PV187,GIG-0022,GIG-0022,ML,8
PV187,GIG-0026,GIG-0026,ML,8
PV187,GIG-0115,GIG-0115,PCS,1
PV187,GPK-0008,GPK-0008,PCS,1
PV187,GPK-0022,GPK-0022,PCS,1
PV187,GPK-0025,GPK-0025,PCS,1
PV187,GPK-0034,GPK-0034,PCS,1
PV187,GPK-0052,GPK-0052,PCS,1
PV187,GPK-0054,GPK-0054,PCS,1
PV187,GPK-0057,GPK-0057,PCS,1
PV187,GPK-0294,GPK-0294,PCS,1
PV187,GIG-0110,GIG-0110,GM,14
PV187,GIG-0033,GIG-0033,ML,162
PV188,GIG-0022,GIG-0022,ML,8
PV188,GIG-0026,GIG-0026,ML,8
PV188,GIG-0115,GIG-0115,PCS,1
PV188,GPK-0008,GPK-0008,PCS,1
PV188,GPK-0022,GPK-0022,PCS,1
PV188,GPK-0025,GPK-0025,PCS,1
PV188,GPK-0034,GPK-0034,PCS,1
PV188,GPK-0052,GPK-0052,PCS,1
PV188,GPK-0054,GPK-0054,PCS,1
PV188,GPK-0057,GPK-0057,PCS,1
PV188,GPK-0294,GPK-0294,PCS,1
PV188,GIG-0110,GIG-0110,GM,14
PV188,GIG-0032,GIG-0032,ML,162
PV189,GIG-0022,GIG-0022,ML,15
PV189,GIG-0026,GIG-0026,ML,8
PV189,GIG-0115,GIG-0115,PCS,1
PV189,GPK-0022,GPK-0022,PCS,1
PV189,GPK-0025,GPK-0025,PCS,1
PV189,GPK-0034,GPK-0034,PCS,1
PV189,GPK-0041,GPK-0041,PCS,1
PV189,GPK-0056,GPK-0056,PCS,1
PV189,GPK-0057,GPK-0057,PCS,1
PV189,GPK-0094,GPK-0094,PCS,1
PV189,GPK-0294,GPK-0294,PCS,1
PV189,GIG-0111,GIG-0111,GM,14
PV189,GIG-0017,GIG-0017,ML,162
PV190,GIG-0022,GIG-0022,ML,15
PV190,GIG-0026,GIG-0026,ML,8
PV190,GIG-0115,GIG-0115,PCS,1
PV190,GPK-0022,GPK-0022,PCS,1
PV190,GPK-0025,GPK-0025,PCS,1
PV190,GPK-0034,GPK-0034,PCS,1
PV190,GPK-0041,GPK-0041,PCS,1
PV190,GPK-0056,GPK-0056,PCS,1
PV190,GPK-0057,GPK-0057,PCS,1
PV190,GPK-0094,GPK-0094,PCS,1
PV190,GPK-0294,GPK-0294,PCS,1
PV190,GIG-0111,GIG-0111,GM,14
PV190,GIG-0033,GIG-0033,ML,162
PV191,GIG-0022,GIG-0022,ML,15
PV191,GIG-0026,GIG-0026,ML,8
PV191,GIG-0115,GIG-0115,PCS,1
PV191,GPK-0022,GPK-0022,PCS,1
PV191,GPK-0025,GPK-0025,PCS,1
PV191,GPK-0034,GPK-0034,PCS,1
PV191,GPK-0041,GPK-0041,PCS,1
PV191,GPK-0056,GPK-0056,PCS,1
PV191,GPK-0057,GPK-0057,PCS,1
PV191,GPK-0094,GPK-0094,PCS,1
PV191,GPK-0294,GPK-0294,PCS,1
PV191,GIG-0111,GIG-0111,GM,14
PV191,GIG-0032,GIG-0032,ML,162
PV192,GIG-0022,GIG-0022,ML,15
PV192,GIG-0026,GIG-0026,ML,8
PV192,GIG-0115,GIG-0115,PCS,1
PV192,GPK-0022,GPK-0022,PCS,1
PV192,GPK-0025,GPK-0025,PCS,1
PV192,GPK-0034,GPK-0034,PCS,1
PV192,GPK-0041,GPK-0041,PCS,1
PV192,GPK-0056,GPK-0056,PCS,1
PV192,GPK-0057,GPK-0057,PCS,1
PV192,GPK-0094,GPK-0094,PCS,1
PV192,GPK-0294,GPK-0294,PCS,1
PV192,GIG-0110,GIG-0110,GM,14
PV192,GIG-0017,GIG-0017,ML,162
PV193,GIG-0022,GIG-0022,ML,15
PV193,GIG-0026,GIG-0026,ML,8
PV193,GIG-0115,GIG-0115,PCS,1
PV193,GPK-0022,GPK-0022,PCS,1
PV193,GPK-0025,GPK-0025,PCS,1
PV193,GPK-0034,GPK-0034,PCS,1
PV193,GPK-0041,GPK-0041,PCS,1
PV193,GPK-0056,GPK-0056,PCS,1
PV193,GPK-0057,GPK-0057,PCS,1
PV193,GPK-0094,GPK-0094,PCS,1
PV193,GPK-0294,GPK-0294,PCS,1
PV193,GIG-0110,GIG-0110,GM,14
PV193,GIG-0033,GIG-0033,ML,162
PV194,GIG-0022,GIG-0022,ML,15
PV194,GIG-0026,GIG-0026,ML,8
PV194,GIG-0115,GIG-0115,PCS,1
PV194,GPK-0022,GPK-0022,PCS,1
PV194,GPK-0025,GPK-0025,PCS,1
PV194,GPK-0034,GPK-0034,PCS,1
PV194,GPK-0041,GPK-0041,PCS,1
PV194,GPK-0056,GPK-0056,PCS,1
PV194,GPK-0057,GPK-0057,PCS,1
PV194,GPK-0094,GPK-0094,PCS,1
PV194,GPK-0294,GPK-0294,PCS,1
PV194,GIG-0110,GIG-0110,GM,14
PV194,GIG-0032,GIG-0032,ML,162
PV195,GIG-0021,GIG-0021,ML,8
PV195,GIG-0022,GIG-0022,ML,8
PV195,GIG-0115,GIG-0115,PCS,1
PV195,GPK-0008,GPK-0008,PCS,1
PV195,GPK-0022,GPK-0022,PCS,1
PV195,GPK-0025,GPK-0025,PCS,1
PV195,GPK-0034,GPK-0034,PCS,1
PV195,GPK-0052,GPK-0052,PCS,1
PV195,GPK-0054,GPK-0054,PCS,1
PV195,GPK-0057,GPK-0057,PCS,1
PV195,GPK-0294,GPK-0294,PCS,1
PV195,GIG-0111,GIG-0111,GM,14
PV195,GIG-0017,GIG-0017,ML,162
PV196,GIG-0021,GIG-0021,ML,8
PV196,GIG-0022,GIG-0022,ML,8
PV196,GIG-0115,GIG-0115,PCS,1
PV196,GPK-0008,GPK-0008,PCS,1
PV196,GPK-0022,GPK-0022,PCS,1
PV196,GPK-0025,GPK-0025,PCS,1
PV196,GPK-0034,GPK-0034,PCS,1
PV196,GPK-0052,GPK-0052,PCS,1
PV196,GPK-0054,GPK-0054,PCS,1
PV196,GPK-0057,GPK-0057,PCS,1
PV196,GPK-0294,GPK-0294,PCS,1
PV196,GIG-0111,GIG-0111,GM,14
PV196,GIG-0033,GIG-0033,ML,162
PV197,GIG-0021,GIG-0021,ML,8
PV197,GIG-0022,GIG-0022,ML,8
PV197,GIG-0115,GIG-0115,PCS,1
PV197,GPK-0008,GPK-0008,PCS,1
PV197,GPK-0022,GPK-0022,PCS,1
PV197,GPK-0025,GPK-0025,PCS,1
PV197,GPK-0034,GPK-0034,PCS,1
PV197,GPK-0052,GPK-0052,PCS,1
PV197,GPK-0054,GPK-0054,PCS,1
PV197,GPK-0057,GPK-0057,PCS,1
PV197,GPK-0294,GPK-0294,PCS,1
PV197,GIG-0111,GIG-0111,GM,14
PV197,GIG-0032,GIG-0032,ML,162
PV198,GIG-0021,GIG-0021,ML,8
PV198,GIG-0022,GIG-0022,ML,8
PV198,GIG-0115,GIG-0115,PCS,1
PV198,GPK-0008,GPK-0008,PCS,1
PV198,GPK-0022,GPK-0022,PCS,1
PV198,GPK-0025,GPK-0025,PCS,1
PV198,GPK-0034,GPK-0034,PCS,1
PV198,GPK-0052,GPK-0052,PCS,1
PV198,GPK-0054,GPK-0054,PCS,1
PV198,GPK-0057,GPK-0057,PCS,1
PV198,GPK-0294,GPK-0294,PCS,1
PV198,GIG-0110,GIG-0110,GM,14
PV198,GIG-0017,GIG-0017,ML,162
PV199,GIG-0021,GIG-0021,ML,8
PV199,GIG-0022,GIG-0022,ML,8
PV199,GIG-0115,GIG-0115,PCS,1
PV199,GPK-0008,GPK-0008,PCS,1
PV199,GPK-0022,GPK-0022,PCS,1
PV199,GPK-0025,GPK-0025,PCS,1
PV199,GPK-0034,GPK-0034,PCS,1
PV199,GPK-0052,GPK-0052,PCS,1
PV199,GPK-0054,GPK-0054,PCS,1
PV199,GPK-0057,GPK-0057,PCS,1
PV199,GPK-0294,GPK-0294,PCS,1
PV199,GIG-0110,GIG-0110,GM,14
PV199,GIG-0033,GIG-0033,ML,162
PV200,GIG-0021,GIG-0021,ML,8
